y_true,p_hat,p_hat_recal
0.0,0.0019581437592549,0.006633600585610069
0.0,0.0052706795754092,0.013711319145663025
0.0,0.0196117237615107,0.03573415796927582
0.0,0.0006822232022688,0.003054526230901994
0.0,0.089140247163324,0.10683081649964145
0.0,0.0015449362222795,0.005573287281506848
0.0,0.0055682706092157,0.01427355960034881
0.0,0.0023828315642723,0.007662175256871835
0.0,0.0801750535035255,0.09894622424770684
0.0,0.0284364378186416,0.04678063441804436
0.0,0.0031001841853778,0.009294379228057079
0.0,0.3003818301775423,0.26265696999964955
0.0,0.0726405998970169,0.09213470711367266
0.0,0.0041698184314617,0.011549976086219467
0.0,0.0109064059879426,0.02332007622302188
0.0,0.0067352469864064,0.016404190369352794
0.0,0.0377238806932143,0.057394310448459544
0.0,0.0365974189859829,0.05615001992922437
0.0,0.2317863311472944,0.21541966996714515
0.0,0.1147797283203067,0.1283217304858193
0.0,0.0044958457770597,0.012204715495152972
0.0,0.0024812850711634,0.007893317714336488
0.0,0.0169757667794446,0.03217786233903125
0.0,0.0037852289850057,0.010759417834639701
0.0,0.0010727553514603,0.004262071292658554
0.0,0.035944483902577,0.05542384889226148
0.0,0.0056489067478668,0.014424478081615165
0.0,0.0349202560336776,0.05427719071325462
0.0,0.0131151657248878,0.026672502166804096
0.0,0.0153871041352489,0.029959882626914288
0.0,0.0023361882273299,0.00755177482211228
0.0,0.00264170807619,0.0082647361264057
0.0,0.0035180800854778,0.010197415282012684
0.0,0.0044983138750503,0.012209621691024446
0.0,0.5635144826784204,0.4452967752226349
0.0,0.02135603502386,0.03801345094996722
0.0,0.0202021338859401,0.03651179549620513
0.0,0.2227770727019317,0.20908913982009525
0.0,0.00414765917483,0.011504979703222555
1.0,0.6294085910828571,0.49567695994375804
0.0,0.0009678788027782,0.0039513684371104574
0.0,0.0080648771719613,0.018711596597148824
0.0,0.0284290748657215,0.04677186329416376
0.0,0.0871499017615386,0.10509938636038649
0.0,0.1037432917635568,0.11924116472822587
0.0,0.0087582565421098,0.01987270584701447
0.0,0.0056844013205973,0.014490722645203041
1.0,0.3235888840554996,0.27840563518550665
0.0,0.0010750306488775,0.004268719760680644
0.0,0.0008131887709464,0.003476066467537207
0.0,0.0029774282977874,0.009022985151575232
0.0,0.0007574525096507,0.0032990539865216948
0.0,0.0260810590254069,0.04394088822919544
0.0,0.0005121828103679,0.002473184405160661
1.0,0.11708322653917,0.13018862724572736
0.0,0.0018808273188288,0.006440160859214736
0.0,0.0043951195428861,0.012003856006311476
0.0,0.0915137467344948,0.10888223022516677
0.0,0.0087062076978685,0.01978645064259727
0.0,0.2976889875722456,0.26082487348811134
0.0,0.0011512866012487,0.004489433796634845
0.0,0.0488317389181827,0.06916046093335629
0.0,0.0013976893461583,0.005177649247146364
0.0,0.0063495658632239,0.015712135604400743
0.0,0.0126172995738727,0.025931535149093077
0.0,0.0367713581415989,0.05634285066857486
0.0,0.0041720068059997,0.011554416248631374
0.0,0.0139672490935528,0.027922740746556693
0.0,0.0028830858534383,0.008812350850458745
0.0,0.0020485246960721,0.006857148095548542
0.0,0.0064572797751499,0.015906547188707168
0.0,0.0014834706499307,0.005409418572110327
0.0,0.024440688269078,0.041920369866192714
1.0,0.1103001631163698,0.12466399653266977
0.0,0.0025680817599782,0.008095050764344969
0.0,0.0079542239108907,0.018523798661209373
0.0,0.0043288605486489,0.011871045198991358
0.0,0.0098474766126705,0.021646803119097887
